X,Y,Category,Outbreak,Location,Continent,Lat,Long,Date,Year,Cases,Fatalities,Impact Scale,Source Citation,Source
0.0,-70.54399,Whooping Cough,Whooping Cough,43.38453,North America,-70.54399,0,11/2014,2014,17,0,Cluster,http://www.wmtw.com/health/whooping-cough-cases-on-the-rise/25740834,"U.S. (Massachusetts, Barstable County)"
-70.25,41.72,Whooping Cough,Whooping Cough,42.40721,North America,41.72,-70.25,1/2014-12/2014,2014,1424,0,Epidemic,"Hernandez, R . ""Notes from the Field: Measles Transmission Associated with International Air Travel --- Massachusetts and New York, July--August 2010."" Center for Disease Control and Prevention, August 27, 2010.",http://www.cdc.gov/mmwr/preview/mmwrhtml/mm5933a4.htm?s_cid=mm5933a4_e
42.59387,0.0,Whooping Cough,Whooping Cough,"CapeCod.com NewsCenter. ""17 Falmouth Students Out WIth Whooping Cough."" November 19, 2014.",North America,0,42.59387,11/2014,2014,11,0,Cluster,-85.90844,"U.S. (Minnesota, Goodhue County)"
-92.72,44.41,Whooping Cough,Whooping Cough,37.20896,North America,44.41,-92.72,1/2014-12/2014,2014,423,0,Epidemic,"Simmons, Taj. ""Zumbrota-Mazeppa schools dealing with whooping cough outbreak."" KTTC. November 18, 2014.",http://www.kttc.com/story/27422372/2014/11/18/zumbrota-mazeppa-schools-dealing-with-whooping-cough-outbreak
-111.28334,47.49418,Whooping Cough,Whooping Cough,45.15382,North America,47.49418,-111.28334,12/2014,2014,110,0,Epidemic,"DeMarco, Margaret. ""3rd case of pertussis confirmed at CMR in Great Falls."" December 11, 2014.",http://www.krtv.com/news/3rd-case-of-pertussis-confirmed-at-cmr-in-great-falls/
0.0,-96.68028,Whooping Cough,Whooping Cough,40.81056,North America,-96.68028,0,http://www.ketv.com/news/lincoln-health-officials-seeing-unprecedented-number-of-whooping-cough-cases/30415802,2014,14,0,Cluster,"U.S. (Nevada, Elko County)",41.1300
0,7,Whooping Cough,Whooping Cough,-115.3500,North America,7,0,http://www.healthandwelfare.idaho.gov/Default.aspx?tabid=130&ctl=ArticleView&mid=3061&articleId=1801,2014,3,0,Cluster,http://elkodaily.com/news/pertussis-outbreak-in-elko-county/article_f30bc607-9aea-5462-b5cb-1d5cff469f70.html,"U.S. (New Jersey, Princeton)"
0.0,-74.6702,Whooping Cough,Whooping Cough,40.3571,North America,-74.6702,0,12/2014,2014,2,0,Cluster,http://planetprinceton.com/2014/10/27/another-case-of-whooping-cough-confirmed-in-princeton-public-schools/,"U.S. (New York, Clinton County)"
0.0,-73.60058,Whooping Cough,Whooping Cough,44.79042        ,North America,-73.60058,0,11/2014,2014,13,0,Cluster,http://www.pressrepublican.com/news/local_news/pertussis-confirmed-in-clinton-county-schools/article_b06299d8-148d-5200-9bd1-cfadcff10f47.html,"U.S. (New York, Erie County)"
-78.96573,43.02163,Whooping Cough,Whooping Cough,-74.00597,North America,43.02163,-78.96573,12/2014,2014,19,0,Cluster,"WGRZ. ""Uptick in pertussis cases reported in Erie County."" December 10, 2014.",http://www.wgrz.com/story/news/health/2014/12/09/pertussis-erie-county-november/20140395/
-82.47528,35.59314,Measles,Measles,-74.00597,North America,35.59314,-82.47528,12/2014,2014,1,0,Isolated,"Field, Carla. ""Whooping cough outbreak reported in WNC."" WYFF. December 12, 2014.",http://www.wyff4.com/news/Whooping-cough-outbreak-reported-in-WNC/30200514
0.0,-80.81007,Whooping Cough,Whooping Cough,35.58486,North America,-80.81007,0,11/2014,2014,20,0,Cluster,http://abcnews.go.com/Health/north-carolina-measles-cases-worries-health-officials/story?id=27903231,"U.S. (Ohio, Cincinnati)"
0.0,-84.5167,Whooping Cough,Whooping Cough,39.1000,North America,-84.5167,0,52.36799,2014,10,0,Cluster,http://www.fox19.com/story/27356205/whooping-cough-outbreak-strikes-two-area-schools,"U.S. (Ohio, Logan County) "
-83.75966,40.36116,Mumps,Mumps,35.759573,North America,40.36116,-83.75966,"Bondus, Brian. ""Bellefontaine schools see pertussis outbreak."" Springfield News-Sun. June 6, 2014.",2014,483,0,Epidemic,http://www.limaohio.com/news/news/1407377/Bellefontaine-schools-see-pertussis-outbreak,39.96118
1.0,-82.99879,Whooping Cough,Whooping Cough,-79.42538,North America,-82.99879,1,-20.0000,2014,29,0,Cluster,"Franko, Cantelle. ""Ohio measles outbreak appears to end, with 377 total cases; officials still watching for mumps."" Associated Press. September 9, 2014.",http://www.dailyjournal.net/view/story/78f17758774942db88ac74b5846319f8/OH--Measles-Ohio/
-120.5542,43.80413,Whooping Cough,Whooping Cough,36.26615,North America,43.80413,-120.5542,http://www.taipeitimes.com/News/taiwan/archives/2013/08/07/2003569130,2014,140,0,Epidemic,-94.47998,"Lodi News-Sentinel, ""San Joaquin County reports death from whooping cough ."" March 6, 2015."
0,0,Mumps,Mumps,"Student Health Service University of Pennsylvania. February 24, 2009. ",North America,0,0,12/2014,2014,5,0,Cluster,"WTAE. ""Allegheny County Health Department Reports Growing Incidence of Pertussis."" December 11, 2014.",http://www.wtae.com/health/allegheny-county-health-department-reports-growing-incidence-of-pertussis/30177816
0,0,Whooping Cough,Whooping Cough,"Student Health Service University of Pennsylvania. February 24, 2009. ",North America,0,0,5/2014,2014,11,0,Cluster,40.43918,-79.98966
0.0,-80.00877,Whooping Cough,Whooping Cough,40.44508,North America,-80.00877,0,1/2014-5/2014,2014,30,0,Cluster,"Born, Molly. ""Mumps outbreak stumps Allegheny County health officials."" Pittsburgh-Post Gazette. January 7, 2015.",http://www.post-gazette.com/news/health/2015/01/07/Mumps-outbreak-stumps-Allegheny-County-health-officials/stories/201501070175
0,0,Whooping Cough,Whooping Cough,"The Herald. ""Local whooping cough outbreak sickens 32."" November 26, 2008.",North America,0,0,5/2014,2014,10,0,Epidemic,"Osby, Liv. ""Whooping cough causes concern in Pickens County."" Greenville Online. May 12, 2014.",http://www.greenvilleonline.com/story/news/local/2014/05/12/whooping-cough-causes-concern-pickens-county/8987555/
-103.85937,44.49082,Whooping Cough,Whooping Cough,41.756,North America,44.49082,-103.85937,1/2014-12/2014,2014,748,0,Epidemic,"Watson, Mark. ""Whooping cough outbreak in Spearfish."" Black Hills Pioneer. May 23, 2014.",http://www.bhpioneer.com/local_news/article_eac415a6-e290-11e3-9878-001a4bcf887a.html
0.0,-111.95225,Whooping Cough,Whooping Cough,41.26026,North America,-111.95225,0,2/2014,2014,1,0,Isolated,http://www.sltrib.com/news/1908090-155/east-high-school-fighting-whooping-cough,"U.S. (Virginia, Lynchburg)"
-79.14225,37.41375,Whooping Cough,Whooping Cough,"Templeton, David. ""Source of Measles outbreak was visitor from India."" Pittsburgh Post Gazette. April 10, 2009.",North America,37.41375,-79.14225,"Brooke, Katie. ""Whooping Cough Cases Increases."" ABC 13. February 24,2014.",2014,4,0,Cluster,http://www.wset.com/story/24808757/whooping-cough-cases-increasing,38.90855
8.0,-77.24052,Whooping Cough,Whooping Cough,"Templeton, David. ""Source of Measles outbreak was visitor from India."" Pittsburgh Post Gazette. April 10, 2009.",North America,-77.24052,8,11/2014,2014,18,0,Cluster,"Cooper, Rebecca. ""After 3 confirmed cases in Montgomery County, whooping cough spreads to Fairfax County."" ABC News 7. September 1, 2014.",http://www.wjla.com/articles/2014/09/after-3-confirmed-cases-in-montgomery-county-whooping-cough-spreads-to-fairfax-county-106658.html
0.0,-82.11608,Mumps,Mumps,36.89494,North America,-82.11608,0,4/2014,2014,5,0,Cluster,http://www.newsadvance.com/news/local/pertussis-cases-increasing-in-southwestern-virginia/article_68bc8884-8085-11e4-b9d8-d360dd5c2e53.html,U.S. (Wisconsin Madison)
0.0,43.07305,Measles,Measles,40.56811,North America,43.07305,0,1/2014-12/2014,2014,667,0,Epidemic,-89.40123,"Welter, Janet. ""Mumps - USA (04): (WI) Update."" ProMED Mail. April 18, 2014."
37.09024,0.0,Measles,Measles,"Iannelli, Vincent . ""Measles Case Count."" About Pediatrics - Pediatric Parenting and Medical Advice.",North America,0,37.09024,2/2015,2015,1,0,Isolated,"Fox47. ""Officials confirm 1st measles case in Michigan this year."" March 29, 2017. ",http://www.fox47news.com/yes/yestohealth/officials-confirm-1st-measles-case-in-michigan-this-year
-93.7191,-88.03989,Measles,Measles,45.01632,North America,-88.03989,-93.7191,6/2015,2015,1,0,Secondary,"Center for Disease Control and Prevention. "" Measles Cases and Outbreaks."" February 20, 2015.",http://www.cdc.gov/measles/cases-outbreaks.html
-147.71596,0.0,Measles,Measles,44.85045,North America,0,-147.71596,42036.0,2015,7,0,Secondary,"Hanlon, Tegan. ""Fairbanks man who traveled to Mongolia has measles, Alaska's first case in 15 years."" Alaska Dispatch News. June 9, 2015. ",http://www.adn.com/article/20150609/fairbanks-measles-case-alaskas-first-more-decade-health-officials-say
-110.47163,35.0313,Whooping Cough,Whooping Cough,44.85045,North America,35.0313,-110.47163,9/2015,2015,8,0,Cluster,"Center for Disease Control and Prevention. ""U.S. Multi-state Measles Outbreak 2014—2015."" February 20, 2015. ",http://www.cdc.gov/measles/multi-state-outbreak.html
0.0,-109.283153,Measles,Measles,33.240560,North America,-109.283153,0,9/2015,2015,1,0,Isolated,http://www.eacourier.com/news/graham-keeping-close-eye-on-greenlee-pertussis-cases/article_43425666-4ded-11e5-9d14-93621c811cfc.html,"U.S. (Berkeley, California)"
0.0,-122.27275,Measles,Measles,37.87159,North America,-122.27275,0,1/2015-3/2015,2015,129,0,Epidemic,http://outbreaknewstoday.com/measles-confirmed-in-uc-berkeley-student-community-encouraged-to-vaccinate-35299/,"U.S. (California, Disneyland)"
-117.919,33.81049,Whooping Cough,64.83778,"Bahrampour, Tara . ""Va. Home to Area's 6th Measles Case."" The Washington Post, April 22, 2009.",North America,33.81049,-117.919,1/2015-3/2015,2015,23,2,Cluster,"California Department of Public Health. ""Measles.""March 6, 2015.",http://www.dailyjournal.net/view/story/78f17758774942db88ac74b5846319f8/OH--Measles-Ohio/
0.0,-122.24556,Measles,Measles,"Doheny, Kathleen. ""Unraveling the Whooping Cough Epidemic."" WebMD. October 1, 2010. ",North America,-122.24556,0,1/2015,2015,1,0,Secondary,31.74777,-115.66517
-121.17104,37.91759,Measles,Measles,-106.3742,North America,37.91759,-121.17104,1/2015,2015,1,0,Isolated,"Lodi News-Sentinel. ""San Joaquin County reports death from whooping cough ."" March 6, 2015. ",-106.37420
-75.66736,39.5393,Measles,Measles,"Nicholson, Kieran . ""Bacterial meningitis kills second metro-area youth."" The Denver Post, April 24, 2010.",North America,39.5393,-75.66736,4/2015,2015,5,0,Cluster,"Lehman, Tom. ""Woman in New Castle County contracts measles, first Delaware case since 2012."" WDEL 1150 AM. January 31, 2015. ",http://www.wdel.com/story.php?id=65870
-80.54384,27.69477,Measles,Measles,"Redlup, Tina. ""Chickenpox outbreak in Florida."" May 12, 2010.",North America,27.69477,-80.54384,1/2015-2/2015,2015,1,0,Isolated,"Mayk, Lauren. ""Measles cases reported in Florida."" News Channel 8. May 4, 2015. ",http://www.fox47news.com/yes/yestohealth/officials-confirm-1st-measles-case-in-michigan-this-year
32.17507,0.0,Measles,Measles,"Redlup, Tina. ""Chickenpox outbreak in Florida."" May 12, 2010.",North America,0,32.17507,5/2015,2015,1,0,Isolated,-82.85450,"Center for Disease Control and Prevention. ""Measles Cases and Outbreaks."" February 20, 2015. "
-84.14351,34.23585,Mumps,Mumps,"Georgia Department of Public Health. ""Annual Vaccine Preventable Diseases Surveillance Report – Georgia, 2010."" 2010.",North America,34.23585,-84.14351,2/2015,2015,21,0,Epidemic,"11 Alive. ""CDC to release results of measles tests."" May 7, 2015. ",http://www.11alive.com/story/news/local/suwanee/2015/05/06/measles-forsyth-county/70890294/
0.0,-116.21461,Mumps,Mumps,43.61871,North America,-116.21461,0,8/2015,2015,101,0,Epidemic,http://www.jrn.com/kivitv/news/Mumps-outbreak-in-Moscow-makes-its-way-to-Boise-291131761.html,"U.S. (Illinois, Champaign-Urbana)"
0.0,-88.227162,Mumps,Mumps,40.101952,North America,-88.227162,0,9/2015,2015,16,0,Cluster,http://www.news-gazette.com/news/local/2015-08-26/updated-number-mumps-cases-tops-100-local-outbreak-more-clinics-set.html,"U.S. (Illinois, McLean County)"
0.0,-89.0143482,Mumps,Mumps,40.5352293,North America,-89.0143482,0,10/2015,2015,3,0,Cluster,http://www.wjbc.com/2015/09/16/mumps-outbreak-declared-at-heartland-community-college/,"U.S. (Illinois, Mclean County)"
-88.975651,40.484864,Measles,Measles,42.58364,North America,40.484864,-88.975651,1/2015-3/2015,2015,15,0,Cluster,"James, Terry. ""Mumps outbreak at Bloomington High School."" WJBC. October 1, 2015. ",http://www.fox47news.com/yes/yestohealth/officials-confirm-1st-measles-case-in-michigan-this-year
39.78172,0.0,Whooping Cough,Whooping Cough,"Nadvornick, Doug. ""North Idaho Suffers Through Whooping Cough Outbreak ."" OPB News, July 22, 2010.",North America,0,39.78172,1/2015,2015,3,0,Epidemic, -89.65015 ,"Center for Disease Control and Prevention. ""Measles Cases and Outbreaks."" March 13, 2015. "
-86.10109,38.60561,Mumps,Mumps,"Smith, Stephen. ""9 at Northeastern may have mumps."" The Boston Globe, April 18, 2009.",North America,38.60561,-86.10109,8/2015,2015,15,0,Cluster,"Ragsdale, Travis. ""Health officials warn against Whooping Cough as cases appear in southern Indiana."" WDRB.com. January 14, 2015.",http://www.wdrb.com/story/27853773/health-officials-warn-against-whooping-cough-as-cases-appear-in-southern-indiana
0,10,Whooping Cough,Whooping Cough,-89.7878,North America,10,0,6/2015,2015,27,0,Cluster,41.66990,-91.59840
0,0,Whooping Cough,Whooping Cough,"Carlson, Mark. ""As mumps cases increase in Johnson County, officials push vaccination."" KCRG. August 19, 2015",North America,0,0,7/2015,2015,41,0,Epidemic,http://ksn.com/2015/06/16/27-confirmed-cases-of-whooping-cough-in-2015-in-barton-county/,"U.S. (Kansas, Reno County)"
0.0,-98.04652,Whooping Cough,Whooping Cough,37.95696,North America,-98.04652,0,8/2015,2015,9,0,Cluster,http://www.hutchnews.com/news/local_state_news/whooping-cough-outbreak-won-t-give-up/article_be45552e-7d31-5647-b2e0-1f76fa58365f.html,"U.S. (Kentucky, Edgewood)"
-84.581888,39.0186719,Measles,Measles,42.40721,North America,39.0186719,-84.581888,1/2015,2015,1,0,Isolated,"Bonis, Liz. ""Health Alert: Rise in cases of Whooping Cough."" Local 12 WKRC Cincinnati. September 8, 2015.",http://www.local12.com/news/features/top-stories/stories/Health-Alert-Rise-in-cases-of-Whooping-Cough-201756.shtml
-83.327,42.59106,Other,Chicken Pox,42.40721,North America,42.59106,-83.327,12/2015,2015,4,0,Cluster,"McNeill, John. ""Measles case recorded in Eastern Michigan."" WIN 98.5 News. January 24, 2015.",http://wincountry.com/news/articles/2015/jan/24/measles-case-recorded-in-eastern-michigan/
0.0,-86.126106,Mumps,Mumps,43.294941,North America,-86.126106,0,7/2015,2015,6,0,Cluster,http://www.livescience.com/56031-chickenpox-school-bus.html?utm_source=Twitter&utm_medium=Twitter&utm_campaign=socialtwitterls&cmpid=social_ls_514645,"U.S. (Missouri, Columbia County) "
0.0,-92.3277,Other,Chicken Pox,38.94038,North America,-92.3277,0,9/2015,2015,2,0,Cluster,http://www.stltoday.com/lifestyles/health-med-fit/health-officials-monitoring-undisclosed-number-of-people-after-mizzou-mumps/article_d159f5ba-2f97-5819-9f7f-46b1214c1a01.html ,"U.S. (Missouri, Kansas City)"
-94.57857,39.09973,Measles,Measles,"Helms, Aubrey. ""Pertussis still a threat in Olmsted County."" Fox 47. July 13, 2012.",North America,39.09973,-94.57857,1/2015,2015,1,0,Isolated,"McCollough, Andy. ""Kelvin Herrera, Alex Rios infected as chickenpox hits Royals' clubhouse."" The Kansas City Star. September 1, 2015. ",http://www.kansascity.com/sports/mlb/kansas-city-royals/article33222444.html
-93.22773,44.97399,Measles,Measles,45.15382,North America,44.97399,-93.22773,1/2015,2015,3,0,Cluster,"Smith, Mary Lynn. ""University of Minnesota student diagnosed with measles; other students, doctors alerted."" Star Tribune. January 29, 2015. ",http://www.startribune.com/lifestyle/health/290151131.html
0.0,-110.36257,Measles,Measles,46.55886,North America,-110.36257,0,1/2015-2/2015,2015,9,0,Cluster,"Fox47. ""Officials confirm 1st measles case in Michigan this year."" March 29, 2017. ",http://www.fox47news.com/yes/yestohealth/officials-confirm-1st-measles-case-in-michigan-this-year
0.0,-96.10507,Whooping Cough,Whooping Cough,41.26570,North America,-96.10507,0,11/2015,2015,3,0,Secondary,http://nebraska.tv/news/local/second-case-of-measles-in-nebraska-confirmed-in-lincoln-county,"U.S. (New Jersey, Ocean County)"
-74.3118212,39.9652553,Measles,Measles,46.72955,North America,39.9652553,-74.3118212,1/2015-3/2015,2015,2,0,Cluster,"Wall, Karen. ""Whooping Cough Outbreak Reported In Ocean County: Report."" Brick Patch. November 11, 2015. ",http://www.fox47news.com/yes/yestohealth/officials-confirm-1st-measles-case-in-michigan-this-year
39.80559,0.0,Measles,Measles,46.72955,North America,0,39.80559,5/2015,2015,1,0,Isolated, -74.55947 ,"Center for Disease Control and Prevention. "" Measles Cases and Outbreaks."" March 13, 2015."
0.0,-77.194525,Mumps,Mumps,41.203322,North America,-77.194525,0,5/2015,2015,2,0,Cluster,40.53012,-74.31693
0,0,Mumps,Mumps,"Barnett, Erin. ""Floyd school to re-open Monday after whooping cough outbreak."" WSLS10. April 6, 2011.",North America,0,0,10/2015,2015,6,0,Cluster,"KVUE NBC. ""6 other likely mumps cases at UT, 2 confirmed."" May 22, 2015.",http://www.kvue.com/news/health/6-other-likely-mumps-cases-at-ut-2-confirmed/152552600
0.0,-88.787868,Whooping Cough,Whooping Cough,43.784440,North America,-88.787868,0,1/2015-11/2015,2015,13,0,Cluster,http://www.nbc15.com/home/headlines/UW-330014511.html,"U.S. (New Mexico, Curry County)"
0.0,-103.2663479,Whooping Cough,Whooping Cough,34.5751567,North America,-103.2663479,0,1/2015-11/2015,2015,7,0,Cluster,http://www.demingheadlight.com/story/news/2015/11/02/whooping-cough-cases-increase/75060900/,"U.S. (New York, Batavia)"
-78.1815803,43.0102323,Whooping Cough,Whooping Cough,34.97273,North America,43.0102323,-78.1815803,"Fath, Rebecca. ""Cases of whooping cough reported in Batavia, Rochester."" News 10 WHEC Rochester. November 11, 2015. ",2015,109,0,Epidemic,http://www.whec.com/article/stories/s3960499.shtml,40.6781784
